source,target,length,type,speed,bidirectional
395,3339,84.97,tertiary,70,1
513,1369,9.16,primary,100,0
1369,3286,11.2,primary,100,0
3286,3290,16.87,primary,100,0
3290,274,82.83,primary,100,0
274,1010,121.43,primary,100,0
1010,1368,4.26,primary,100,0
1368,755,153.16,primary,100,0
755,3404,9.58,primary,100,0
3404,3291,72.2,primary,100,0
3291,367,77.91,primary,100,0
367,1367,77.25,primary,100,0
1367,762,52.58,primary,100,0
762,1366,29.59,primary,100,0
1366,1365,23.65,primary,100,0
1365,1364,13.67,primary,100,0
1364,1363,17.59,primary,100,0
1363,1636,81.58,primary,100,0
1636,3293,35.28,primary,100,0
3293,1362,22.1,primary,100,0
1362,3292,18.13,primary,100,0
3353,3352,188.79,residential,30,1
3352,3351,156.12,residential,30,1
3361,3514,130.72,residential,30,1
3514,3513,2.38,residential,30,1
3513,3360,5.47,residential,30,1
3360,3512,34.77,residential,30,1
3512,3510,5.78,residential,30,1
3510,3509,1.99,residential,30,1
3509,3508,1.17,residential,30,1
3508,3511,1.15,residential,30,1
3511,3354,30.17,residential,30,1
3354,3355,39.0,residential,30,1
3355,3356,32.78,residential,30,1
3356,3357,38.32,residential,30,1
3357,3359,37.81,residential,30,1
2880,3368,13.6,residential,30,1
3368,3362,109.41,residential,30,1
3362,3364,37.14,residential,30,1
3364,3367,22.36,residential,30,1
3367,3366,62.3,residential,30,1
3366,3363,41.47,residential,30,1
3363,3372,200.31,residential,30,1
3374,3373,7.19,residential,30,1
3373,3461,10.21,residential,30,1
3461,3460,13.2,residential,30,1
3460,3459,12.29,residential,30,1
3459,3375,11.29,residential,30,1
3375,3738,36.26,residential,30,1
3738,3439,39.13,residential,30,1
3439,3383,13.2,residential,30,1
14,3379,36.16,residential,30,1
3379,3458,10.12,residential,30,1
3458,3457,11.51,residential,30,1
3457,3369,30.37,residential,30,1
3369,3378,25.68,residential,30,1
3382,3376,17.98,residential,30,1
3376,3378,66.11,residential,30,1
3378,3381,52.06,residential,30,1
3381,3380,19.26,residential,30,1
998,4095,34.66,residential,30,1
4095,4090,7.55,residential,30,1
4090,1856,43.41,residential,30,1
1856,1007,19.23,residential,30,1
892,2926,6.84,service,10,1
2926,3412,18.87,service,10,1
3412,3411,35.41,service,10,1
3411,3410,74.19,service,10,1
3410,3409,5.64,service,10,1
3409,3408,5.97,service,10,1
3408,3407,27.81,service,10,1
3407,3406,77.36,service,10,1
676,1911,32.07,primary,100,1
3419,3420,22.77,residential,30,1
3420,3421,23.23,residential,30,1
3421,3425,13.41,residential,30,1
3425,3422,4.98,residential,30,1
3422,3423,23.47,residential,30,1
3423,3424,177.46,residential,30,1
3185,3449,7.26,residential,30,1
3449,3448,5.54,residential,30,1
3448,3447,5.24,residential,30,1
3447,3446,6.39,residential,30,1
3446,3445,4.05,residential,30,1
3445,3444,3.95,residential,30,1
3444,3443,1.7,residential,30,1
3443,3442,2.05,residential,30,1
3442,3441,1.98,residential,30,1
3441,3440,27.99,residential,30,1
3452,3451,213.56,residential,30,1
749,3453,88.18,residential,30,1
750,3455,89.6,residential,30,1
3455,3454,35.13,residential,30,1
3454,1161,26.69,residential,30,1
3480,3484,124.93,residential,30,1
3481,3485,128.24,residential,30,1
2390,3489,30.01,residential,30,1
3489,3488,13.12,residential,30,1
3488,3487,6.81,residential,30,1
3487,3486,153.92,residential,30,1
3486,3483,101.48,residential,30,1
3483,1182,139.3,residential,30,1
1358,1359,15.41,primary,40,0
1359,1360,14.03,primary,40,0
1360,1361,36.64,primary,40,0
2841,676,43.58,primary,100,1
3345,2838,25.69,service,10,0
2838,2841,15.64,service,10,0
3859,3577,0.84,service,10,1
3577,3857,0.99,service,10,1
3857,3858,0.92,service,10,1
3858,3576,28.82,service,10,1
3576,3856,8.05,service,10,1
3856,3866,7.69,service,10,1
2593,3592,19.61,secondary,100,0
3592,3591,10.56,secondary,100,0
3591,3590,11.08,secondary,100,0
3590,3609,8.94,secondary,100,0
3611,3610,3.01,secondary,30,0
3610,3609,3.0,secondary,30,0
3609,3589,2.97,secondary,30,0
3589,3608,2.89,secondary,30,0
3608,3607,2.9,secondary,30,0
3607,3606,2.9,secondary,30,0
3606,3605,2.9,secondary,30,0
3605,3604,2.89,secondary,30,0
3604,3863,0.8,secondary,30,0
3863,3593,1.02,secondary,30,0
3593,3603,3.04,secondary,30,0
3603,3612,3.03,secondary,30,0
3612,3602,3.04,secondary,30,0
3602,3601,3.03,secondary,30,0
3601,3600,3.04,secondary,30,0
3600,3599,3.02,secondary,30,0
3599,3598,3.03,secondary,30,0
3598,3870,2.61,secondary,30,0
3870,3597,2.62,secondary,30,0
3597,3596,3.0,secondary,30,0
3596,3595,3.0,secondary,30,0
3595,3594,3.01,secondary,30,0
3594,3611,3.0,secondary,30,0
3616,3621,3.35,service,10,1
3621,3620,66.01,service,10,1
3620,3619,33.04,service,10,1
3619,3618,19.65,service,10,1
3618,3617,10.41,service,10,1
3630,3629,10.89,service,20,1
3629,3628,57.9,service,20,1
3628,3627,27.61,service,20,1
3627,4190,15.04,service,20,1
4190,3626,4.32,service,20,1
3634,3633,70.64,residential,30,1
3642,3641,42.58,residential,30,1
3641,3640,4.09,residential,30,1
3640,3636,3.81,residential,30,1
3636,3632,6.63,residential,30,1
3632,3635,8.61,residential,30,1
3645,3644,64.96,residential,30,1
3644,3643,21.39,residential,30,1
3652,3651,49.15,residential,30,1
3651,3650,7.22,residential,30,1
3650,3649,4.12,residential,30,1
3649,3648,6.0,residential,30,1
3648,3647,18.06,residential,30,1
3647,3644,21.95,residential,30,1
3644,3646,36.45,residential,30,1
3654,3653,93.98,residential,30,1
3660,3659,57.94,residential,30,1
3659,3658,24.75,residential,30,1
3658,3657,16.47,residential,30,1
3657,3656,17.07,residential,30,1
3656,3655,28.02,residential,30,1
3666,3665,152.48,residential,30,1
3665,3664,18.84,residential,30,1
3664,3663,17.03,residential,30,1
3663,3662,22.71,residential,30,1
3662,3661,18.43,residential,30,1
3668,3667,169.05,residential,30,1
3682,3681,89.09,residential,30,1
3681,3680,37.36,residential,30,1
3680,3679,9.22,residential,30,1
3679,3678,5.37,residential,30,1
3678,3677,6.45,residential,30,1
3677,3676,4.55,residential,30,1
3676,3675,9.01,residential,30,1
3675,3674,12.42,residential,30,1
3674,3673,8.7,residential,30,1
3673,3672,7.21,residential,30,1
3672,3671,7.08,residential,30,1
3671,3670,9.35,residential,30,1
3670,3669,5.78,residential,30,1
3692,3684,24.11,service,10,1
3684,3691,18.92,service,10,1
3691,3690,17.84,service,10,1
3690,3689,6.9,service,10,1
3689,3688,4.44,service,10,1
3688,3687,7.24,service,10,1
3687,3686,8.77,service,10,1
3686,3685,6.24,service,10,1
1382,3702,23.94,service,10,1
3702,3701,29.9,service,10,1
3701,3700,37.02,service,10,1
3700,3699,4.83,service,10,1
3699,3698,2.89,service,10,1
3698,3697,3.15,service,10,1
3697,3696,58.7,service,10,1
3696,3695,30.67,service,10,1
3704,3703,19.03,residential,30,1
3707,3706,65.73,residential,30,1
3712,3711,43.75,service,10,1
3711,3710,34.78,service,10,1
3710,3709,55.32,service,10,1
3717,3713,20.87,residential,30,1
3713,3716,134.96,residential,30,1
3716,3715,3.64,residential,30,1
3715,3849,41.86,residential,30,1
3849,3714,33.24,residential,30,1
3726,3722,107.22,service,10,1
3722,3721,142.93,service,10,1
3721,3720,39.9,service,10,1
3736,3734,2.92,tertiary,30,0
3734,3733,2.91,tertiary,30,0
3733,3732,2.93,tertiary,30,0
3732,3731,2.96,tertiary,30,0
3731,544,2.95,tertiary,30,0
544,3730,3.23,tertiary,30,0
3730,3729,3.23,tertiary,30,0
3729,3735,3.23,tertiary,30,0
3735,3728,3.23,tertiary,30,0
3728,3727,2.46,tertiary,30,0
3727,3726,2.47,tertiary,30,0
3726,3723,2.93,tertiary,30,0
3723,3719,2.94,tertiary,30,0
3719,3725,2.91,tertiary,30,0
3725,3724,2.92,tertiary,30,0
3724,3736,2.9,tertiary,30,0
326,2746,85.69,tertiary,40,1
2746,3131,25.67,tertiary,40,1
3131,3127,182.64,tertiary,40,1
3127,3737,159.01,tertiary,40,1
11,3949,139.5,tertiary,70,1
3949,982,38.96,tertiary,70,1
982,2482,39.5,tertiary,70,1
2482,536,12.99,tertiary,70,1
536,1091,99.09,tertiary,70,1
1091,752,52.29,tertiary,70,1
752,754,54.07,tertiary,70,1
754,753,92.05,tertiary,70,1
753,535,4.33,tertiary,70,1
535,1423,160.2,tertiary,70,1
1423,538,11.38,tertiary,70,1
538,128,62.69,tertiary,70,1
128,1446,45.22,tertiary,70,1
1446,3717,4.22,tertiary,70,1
3717,1428,54.3,tertiary,70,1
1428,1484,35.79,tertiary,70,1
1484,1959,69.44,tertiary,70,1
1959,537,27.21,tertiary,70,1
537,3027,59.71,tertiary,70,1
3027,2479,43.29,tertiary,70,1
2479,1415,3.35,tertiary,70,1
1415,2489,16.68,tertiary,70,1
2489,2480,40.85,tertiary,70,1
2480,1957,216.51,tertiary,70,1
1957,1409,26.8,tertiary,70,1
3464,1829,39.29,secondary,30,1
108,29,77.7,primary,100,1
29,28,31.98,primary,100,1
28,107,26.71,primary,100,1
107,652,24.52,primary,100,1
652,27,31.28,primary,100,1
27,2465,53.67,primary,100,1
2465,26,52.0,primary,100,1
26,2014,100.44,primary,100,1
2014,25,74.24,primary,100,1
25,914,159.61,primary,100,1
914,3548,25.14,primary,100,1
3548,24,71.17,primary,100,1
24,3557,37.51,primary,100,1
3557,3552,112.09,primary,100,1
3552,23,100.68,primary,100,1
23,3251,113.48,primary,100,1
3251,22,52.92,primary,100,1
22,21,201.87,primary,100,1
21,106,188.14,primary,100,1
106,105,13.13,primary,100,1
105,2161,13.44,primary,100,1
2161,104,23.01,primary,100,1
104,2168,14.91,primary,100,1
2168,103,120.86,primary,100,1
103,2185,38.61,primary,100,1
2185,1229,93.88,primary,100,1
1229,1226,39.79,primary,100,1
1226,102,76.55,primary,100,1
102,2167,33.29,primary,100,1
2167,101,27.17,primary,100,1
101,1233,24.36,primary,100,1
1233,81,48.75,primary,100,1
81,19,21.37,primary,100,1
19,100,116.91,primary,100,1
100,99,92.83,primary,100,1
99,98,35.6,primary,100,1
98,18,65.6,primary,100,1
18,2141,55.01,primary,100,1
2141,851,8.83,primary,100,1
851,97,121.5,primary,100,1
97,96,66.0,primary,100,1
96,3302,58.09,primary,100,1
3302,95,18.27,primary,100,1
95,3298,41.21,primary,100,1
3298,94,6.99,primary,100,1
94,93,23.73,primary,100,1
93,1989,19.24,primary,100,1
1989,454,25.88,primary,100,1
454,2060,178.23,primary,100,1
2060,2446,142.53,primary,100,1
2446,17,12.83,primary,100,1
17,2044,166.22,primary,100,1
2044,1166,93.89,primary,100,1
1166,746,77.23,primary,100,1
746,2440,54.37,primary,100,1
2440,2437,18.3,primary,100,1
2437,1183,58.01,primary,100,1
1183,16,75.4,primary,100,1
16,1178,33.84,primary,100,1
1178,15,166.92,primary,100,1
15,1163,4.05,primary,100,1
576,116,28.39,primary,100,0
116,115,24.36,primary,100,0
115,565,10.07,primary,100,0
565,3156,11.02,primary,100,0
3156,33,11.09,primary,100,0
33,114,12.09,primary,100,0
114,577,9.8,primary,100,0
563,2339,23.79,primary,100,1
2339,2346,49.54,primary,100,1
2346,570,72.6,primary,100,1
570,32,75.5,primary,100,1
32,2112,38.85,primary,100,1
2112,2841,19.39,primary,100,1
578,573,10.45,primary,100,0
573,574,15.07,primary,100,0
574,579,14.99,primary,100,0
579,575,12.1,primary,100,0
575,576,46.26,primary,100,0
1873,3743,9.38,service,10,1
3743,3742,87.32,service,10,1
3742,3741,13.06,service,10,1
4004,4074,36.19,residential,30,0
4074,3768,118.58,residential,30,0
3773,3813,121.99,residential,30,0
3813,4003,36.7,residential,30,0
4003,3770,18.35,residential,30,0
3770,4107,36.17,residential,30,0
4107,3824,10.36,residential,30,0
3824,4179,31.9,residential,30,0
4179,4257,15.63,residential,30,0
4257,3772,5.38,residential,30,0
4031,3774,1.25,residential,30,1
3774,4033,1.25,residential,30,1
4033,4034,1.25,residential,30,1
4034,4032,1.26,residential,30,1
4032,3812,1.25,residential,30,1
3812,3826,68.32,residential,30,1
3826,3820,1.51,residential,30,1
3820,3817,9.29,residential,30,1
3817,4047,25.18,residential,30,1
4047,4048,59.13,residential,30,1
4048,4011,10.86,residential,30,1
4011,3770,9.57,residential,30,1
3770,3769,113.11,residential,30,1
3775,497,107.05,secondary,30,0
497,3771,9.15,secondary,30,0
3771,4245,12.16,secondary,30,0
4245,4230,54.9,secondary,30,0
4230,3820,33.57,secondary,30,0
3820,3827,18.07,secondary,30,0
3827,4242,36.5,secondary,30,0
4242,4024,87.19,secondary,30,0
4024,111,26.75,secondary,30,0
111,4018,3.55,secondary,30,0
4018,3776,7.35,secondary,30,0
3788,3781,32.37,service,10,1
3781,3783,28.02,service,10,1
3783,3787,26.94,service,10,1
3787,3786,8.18,service,10,1
3786,3785,2.89,service,10,1
3785,3782,25.62,service,10,1
3782,3784,60.43,service,10,1
3780,3779,59.7,service,10,1
3779,4437,6.1,service,10,1
4437,3778,7.62,service,10,1
3778,3777,74.36,service,10,1
3777,4218,10.89,service,10,1
3792,3790,47.95,residential,30,1
3790,3791,47.24,residential,30,1
3791,3789,47.85,residential,30,1
3789,3802,108.72,residential,30,1
3802,3800,47.93,residential,30,1
3800,4079,10.38,residential,30,1
4079,3798,35.34,residential,30,1
3798,4077,10.11,residential,30,1
4077,3795,37.43,residential,30,1
3795,4076,11.48,residential,30,1
4076,3801,36.0,residential,30,1
3804,585,27.18,residential,30,1
585,4075,5.14,residential,30,1
4075,3797,14.71,residential,30,1
3797,3799,48.46,residential,30,1
3799,4078,31.75,residential,30,1
4078,584,6.56,residential,30,1
584,3803,8.74,residential,30,1
3803,3793,46.6,residential,30,1
4031,4030,15.5,residential,30,1
4030,3811,122.66,residential,30,1
3811,4022,24.89,residential,30,1
4022,4017,1.61,residential,30,1
4017,4016,1.7,residential,30,1
4016,4021,1.86,residential,30,1
4021,4020,1.51,residential,30,1
4020,4019,1.49,residential,30,1
4019,4018,69.74,residential,30,1
4018,4015,9.99,residential,30,1
3828,4028,115.78,residential,30,1
4028,4027,1.89,residential,30,1
4027,4029,1.89,residential,30,1
4029,4026,2.01,residential,30,1
4026,4025,2.02,residential,30,1
4025,4024,37.2,residential,30,1
4024,4009,10.11,residential,30,1
3813,4012,9.54,residential,30,1
4012,4038,2.56,residential,30,1
4038,3814,29.95,residential,30,1
3814,3818,61.64,residential,30,1
3819,4015,7.19,secondary,30,0
4015,4009,30.41,secondary,30,0
4009,3818,87.57,secondary,30,0
3818,839,5.14,secondary,30,0
839,4005,31.0,secondary,30,0
4005,3817,17.84,secondary,30,0
3817,4040,33.67,secondary,30,0
4040,4041,28.04,secondary,30,0
4041,4246,27.16,secondary,30,0
4246,3816,11.7,secondary,30,0
3816,3815,100.18,secondary,30,0
3815,4035,4.49,secondary,30,0
4035,4036,4.48,secondary,30,0
4036,4037,3.58,secondary,30,0
4037,4023,3.8,secondary,30,0
4023,3775,4.13,secondary,30,0
2708,357,88.06,secondary,30,1
357,3741,28.4,primary,100,1
3741,4248,29.47,primary,100,1
4248,1847,5.78,primary,100,1
1847,3,43.97,primary,100,1
3,4247,13.38,primary,100,1
4247,1873,6.77,primary,100,1
1873,4219,7.22,primary,100,1
4219,1853,36.06,primary,100,1
1853,1848,55.69,primary,100,1
1848,1890,8.75,primary,100,1
1890,341,106.75,primary,100,1
341,142,4.98,primary,100,1
142,1492,43.53,primary,100,1
1492,3642,22.69,primary,100,1
3642,3634,7.08,primary,100,1
3634,2727,66.88,primary,100,1
2727,1511,9.93,primary,100,1
1511,4,33.93,primary,100,1
4,1519,36.84,primary,100,1
1519,2728,13.69,primary,100,1
2728,2731,35.7,primary,100,1
2731,2732,3.26,primary,100,1
2732,196,11.14,primary,100,1
196,2735,104.07,primary,100,1
2735,2953,7.74,primary,100,1
2953,1535,11.09,primary,100,1
1535,2956,21.53,primary,100,1
2956,229,83.7,primary,100,1
229,5,43.71,primary,100,1
5,2741,43.84,primary,100,1
2741,330,27.74,primary,100,1
330,139,29.67,primary,100,1
139,334,33.07,primary,100,1
334,822,8.61,primary,100,1
822,1540,49.77,primary,100,1
1540,1528,49.19,primary,100,1
1528,2747,28.4,primary,100,1
2747,6,73.11,primary,100,1
6,2506,38.67,primary,100,1
2506,2251,6.74,primary,100,1
2251,2505,64.41,primary,100,1
2505,2756,33.66,primary,100,1
2756,2412,12.72,primary,100,1
2412,2508,8.11,primary,100,1
2508,140,63.63,primary,100,1
140,2408,17.14,primary,100,1
2408,2758,12.96,primary,100,1
2758,2764,44.99,primary,100,1
2764,2773,25.63,primary,100,1
2773,1396,8.17,primary,100,1
1396,2499,43.03,primary,100,1
2499,3839,16.54,primary,100,1
3839,2507,27.58,primary,100,1
2507,235,55.35,primary,100,1
235,7,17.09,primary,100,1
7,3845,17.82,primary,100,1
3845,2766,100.62,primary,100,1
2766,2707,51.72,primary,100,1
2707,2781,51.46,primary,100,1
2781,3838,85.8,primary,100,1
3838,141,2.6,primary,100,1
141,2704,29.56,primary,100,1
2704,3932,11.96,primary,100,1
3932,2775,20.51,primary,100,1
2775,2779,84.8,primary,100,1
2779,2706,57.85,primary,100,1
2706,3837,8.83,primary,100,1
3837,8,10.93,primary,100,1
8,3836,11.15,primary,100,1
3836,2705,61.51,primary,100,1
2705,3835,34.6,primary,100,1
3835,3347,93.72,primary,100,1
3347,130,16.57,primary,100,1
130,2885,57.87,primary,100,1
2885,3044,19.97,primary,100,1
3044,3043,58.21,primary,100,1
3043,126,8.34,primary,100,1
126,2487,52.38,primary,100,1
2487,2488,58.55,primary,100,1
2488,983,110.95,primary,100,1
983,50,54.99,primary,100,1
50,985,126.92,primary,100,1
985,984,14.79,primary,100,1
984,3346,32.74,primary,100,1
3346,11,9.6,primary,100,1
1963,4175,10.72,primary,40,0
4175,1964,2.32,primary,40,0
1964,3294,20.47,primary,40,0
3294,1965,16.78,primary,40,0
1965,1966,12.45,primary,40,0
1966,2460,33.91,primary,40,0
2460,2459,33.38,primary,40,0
2459,1967,16.91,primary,40,0
1967,2457,20.81,primary,40,0
2457,1968,14.84,primary,40,0
4005,3827,9.62,residential,30,1
3827,3828,41.04,residential,30,1
3828,4030,32.98,residential,30,1
3829,3830,47.1,service,10,1
3830,3831,5.39,service,10,1
3831,3832,3.69,service,10,1
3832,3833,8.51,service,10,1
3833,3834,18.97,service,10,1
358,2788,141.36,service,10,1
2788,359,51.39,service,10,1
359,353,26.04,service,10,1
3839,3840,75.04,residential,30,1
3840,3841,5.05,residential,30,1
3841,3842,5.44,residential,30,1
3842,3843,47.1,residential,30,1
3843,3844,82.13,residential,30,1
3845,202,64.75,residential,30,1
202,3846,44.04,residential,30,1
3846,3847,29.19,residential,30,1
3848,2499,11.81,residential,30,1
2589,3860,7.65,secondary_link,30,1
3866,3862,7.65,secondary_link,30,1
3892,3879,32.26,unclassified,50,1
3879,3878,28.24,unclassified,50,1
3878,3877,9.87,unclassified,50,1
3877,3891,52.74,unclassified,50,1
3891,3876,67.36,unclassified,50,1
3876,3880,36.85,unclassified,50,1
3880,3890,70.55,unclassified,50,1
3890,3881,78.36,unclassified,50,1
3881,3889,51.11,unclassified,50,1
3889,3888,15.85,unclassified,50,1
3888,3882,13.64,unclassified,50,1
3882,3887,13.0,unclassified,50,1
3887,3883,40.35,unclassified,50,1
3883,3886,18.83,unclassified,50,1
3886,3893,7.87,unclassified,50,1
3893,3885,26.66,unclassified,50,1
3885,3884,6.43,unclassified,50,1
3884,2258,6.19,unclassified,50,1
3931,3004,63.41,residential,30,1
3004,319,22.33,residential,30,1
319,3930,15.29,residential,30,1
3930,3929,43.08,residential,30,1
3929,3928,9.24,residential,30,1
3928,310,6.26,residential,30,1
310,3927,11.89,residential,30,1
3927,3926,15.28,residential,30,1
3926,3925,47.56,residential,30,1
3925,3924,17.44,residential,30,1
3924,3923,8.02,residential,30,1
3923,3922,17.75,residential,30,1
3922,3921,7.13,residential,30,1
3921,3920,13.38,residential,30,1
3920,3919,27.24,residential,30,1
3919,3918,48.4,residential,30,1
3918,3917,20.64,residential,30,1
3917,3916,9.32,residential,30,1
3916,3915,40.72,residential,30,1
3915,3914,19.03,residential,30,1
3914,3913,33.27,residential,30,1
3913,3895,35.01,residential,30,1
3895,3912,4.73,residential,30,1
3912,3911,4.14,residential,30,1
3911,3910,8.05,residential,30,1
3910,3909,70.46,residential,30,1
3909,3908,38.15,residential,30,1
3908,3907,9.29,residential,30,1
3907,3906,11.95,residential,30,1
3906,3905,8.34,residential,30,1
3905,3904,26.71,residential,30,1
3904,3903,13.37,residential,30,1
3903,3902,17.84,residential,30,1
3902,3901,23.07,residential,30,1
3901,3900,11.0,residential,30,1
3900,3899,24.11,residential,30,1
3899,3898,23.89,residential,30,1
3898,489,4.65,residential,30,1
489,3897,12.59,residential,30,1
3897,3896,23.93,residential,30,1
3948,3937,18.73,residential,30,1
3937,3938,12.49,residential,30,1
3938,3947,11.82,residential,30,1
3947,3939,20.87,residential,30,1
3939,3940,9.86,residential,30,1
3940,3946,27.76,residential,30,1
3946,3934,5.34,residential,30,1
3934,3935,6.87,residential,30,1
3935,3936,11.97,residential,30,1
3936,3933,87.43,residential,30,1
3933,3945,30.22,residential,30,1
3945,3944,10.08,residential,30,1
3944,3941,11.55,residential,30,1
3941,3943,11.41,residential,30,1
3943,3942,102.72,residential,30,1
3966,2336,148.57,residential,30,1
2336,2335,119.19,residential,30,1
3964,3953,18.6,residential,30,1
3953,3954,15.64,residential,30,1
3954,3963,20.03,residential,30,1
3963,3955,89.69,residential,30,1
3955,3962,109.53,residential,30,1
3962,3957,6.76,residential,30,1
3957,3956,5.51,residential,30,1
3956,3958,7.47,residential,30,1
3958,3959,4.47,residential,30,1
3959,3965,4.42,residential,30,1
3965,3961,99.98,residential,30,1
3961,3960,162.31,residential,30,1
362,1664,189.51,residential,30,1
1664,3990,16.51,residential,30,1
3990,3989,111.37,residential,30,1
3989,3988,134.32,residential,30,1
3988,3993,73.56,residential,30,1
4004,4003,113.08,residential,30,1
4003,4006,9.56,residential,30,1
4006,4005,94.67,residential,30,1
4010,840,32.81,residential,30,1
840,4008,21.66,residential,30,1
4008,4009,38.53,residential,30,1
4014,4045,54.88,residential,30,0
4045,4258,10.92,residential,30,0
4258,4243,3.64,residential,30,0
4243,4011,30.16,residential,30,0
4011,4006,18.17,residential,30,0
4006,4012,36.73,residential,30,0
4012,4010,86.7,residential,30,0
4010,4013,35.56,residential,30,0
4258,4039,13.98,residential,30,1
4039,4040,81.4,residential,30,1
4040,4230,9.42,residential,30,1
4041,4042,4.53,residential,30,1
4042,4043,19.11,residential,30,1
4043,4044,7.34,residential,30,1
4044,4046,20.78,residential,30,1
4046,4045,49.45,residential,30,1
4061,4060,79.17,residential,30,1
4060,236,11.76,residential,30,1
236,4053,33.05,residential,30,1
4053,4059,63.56,residential,30,1
4059,4058,19.6,residential,30,1
4058,4057,17.15,residential,30,1
4057,4056,42.86,residential,30,1
4056,2478,58.75,residential,30,1
2478,2475,22.51,residential,30,1
2475,4055,42.87,residential,30,1
4055,2474,82.26,residential,30,1
2474,4054,66.44,residential,30,1
4054,1415,28.35,residential,30,1
3767,4237,7.72,residential,30,1
4237,4073,113.47,residential,30,1
4073,4236,28.98,residential,30,1
4236,4070,2.31,residential,30,1
4070,4072,45.3,residential,30,1
4072,4241,7.41,residential,30,1
4241,4103,13.75,residential,30,1
4103,4104,13.44,residential,30,1
4104,4105,27.25,residential,30,1
4105,4071,19.87,residential,30,1
4071,4069,2.82,residential,30,1
4069,4106,45.29,residential,30,1
999,4085,43.2,tertiary,40,1
4085,4086,7.07,tertiary,40,1
4091,4098,6.49,residential,30,1
4098,996,16.17,residential,30,1
996,3023,2.01,residential,30,1
3023,4099,2.01,residential,30,1
4099,4119,2.01,residential,30,1
4119,997,2.02,residential,30,1
997,998,129.28,residential,30,1
998,999,127.47,residential,30,1
999,1960,107.93,tertiary,40,1
1960,1000,136.17,tertiary,40,1
1000,4081,12.85,tertiary,40,1
4081,1001,12.65,tertiary,40,1
1001,1002,22.0,tertiary,40,1
1002,1003,24.67,tertiary,40,1
1003,1004,10.88,tertiary,40,1
1004,1005,4.84,tertiary,40,1
1005,303,62.06,tertiary,40,1
303,297,35.23,tertiary,40,1
297,226,27.78,tertiary,40,1
226,1006,96.25,tertiary,40,1
4086,4102,40.38,residential,30,1
4102,1854,2.28,residential,30,1
1854,4114,2.22,residential,30,1
4114,4101,2.33,residential,30,1
4101,1855,2.75,residential,30,1
1855,1856,121.14,residential,30,1
1856,1857,107.84,residential,30,1
1857,4082,56.89,residential,30,1
4084,4082,51.09,residential,30,1
4082,4083,44.31,residential,30,1
995,4112,5.83,tertiary,40,0
4112,4093,3.92,tertiary,40,0
4093,4115,3.92,tertiary,40,0
4115,4092,3.93,tertiary,40,0
4092,4083,40.19,tertiary,40,0
4083,4091,31.19,tertiary,40,0
4091,4090,134.5,tertiary,40,0
4090,4089,114.13,tertiary,40,0
4089,4088,3.25,tertiary,40,0
4088,4087,2.8,tertiary,40,0
4087,4121,2.54,tertiary,40,0
4121,4086,6.26,tertiary,40,0
4085,4120,5.95,tertiary,40,0
4120,4097,3.84,tertiary,40,0
4097,4122,3.42,tertiary,40,0
4122,4096,3.3,tertiary,40,0
4096,4095,112.49,tertiary,40,0
4095,4098,134.45,tertiary,40,0
4098,3794,32.64,tertiary,40,0
3794,4118,38.45,tertiary,40,0
4118,4117,2.81,tertiary,40,0
4117,4116,3.79,tertiary,40,0
4116,995,8.83,tertiary,40,0
555,4310,14.41,unclassified,50,1
4310,4309,95.41,unclassified,50,1
4309,4308,177.55,unclassified,50,1
4308,4307,44.16,unclassified,50,1
4307,4124,10.09,unclassified,50,1
4124,4125,45.02,unclassified,50,1
4125,4126,8.68,unclassified,50,1
4126,239,39.13,unclassified,50,1
239,4127,10.06,unclassified,50,1
4127,4128,13.9,unclassified,50,1
4128,4129,10.2,unclassified,50,1
4129,4130,11.98,unclassified,50,1
4130,4131,11.51,unclassified,50,1
4131,4132,7.93,unclassified,50,1
4132,4133,27.88,unclassified,50,1
4133,4134,13.86,unclassified,50,1
4134,4135,6.62,unclassified,50,1
4135,4136,70.84,unclassified,50,1
4136,4137,18.98,unclassified,50,1
4137,4138,8.71,unclassified,50,1
4138,2840,14.25,unclassified,50,1
